book_id,predicted_score,user_id
"[3259440, 1427788, 1283273, 1024217, 1013248, 1180102, 1291809, 1020959, 1419882, 1026674, 3646172, 1819974, 1031740, 1337297, 1036243, 1021847, 2071404, 1823349, 4749115, 1369776, 1431836, 1753798, 1000594, 1056733, 3369600, 1364773, 1011662, 1015452, 1059419, 1039752, 1138986, 1432596, 1780565, 1193821, 2275502, 1013129]","[3.5281882286071777, 3.339818239212036, 3.2430009841918945, 2.9241695404052734, 2.9620158672332764, 3.409716844558716, 3.331717014312744, 3.525017261505127, 3.2433505058288574, 3.241339683532715, 3.7095537185668945, 2.9829602241516113, 3.2309470176696777, 3.1810731887817383, 3.0896356105804443, 3.35463285446167, 3.2917795181274414, 3.3095128536224365, 3.3307242393493652, 3.3593363761901855, 2.7694270610809326, 2.848724365234375, 3.297637939453125, 3.6107497215270996, 3.7762961387634277, 2.958946704864502, 3.0002448558807373, 3.185298442840576, 3.3624634742736816, 3.3589792251586914, 3.297492504119873, 3.553687810897827, 3.5872321128845215, 3.392693042755127, 2.8314971923828125, 3.315518379211426]",1166676
"[1058234, 1014278, 1077847, 1063190, 1358416, 1777932, 1008145]","[3.511228561401367, 3.109020709991455, 3.057555675506592, 2.9699549674987793, 2.926412582397461, 3.090456008911133, 3.548724412918091]",1167080
"[1941301, 1781120, 1046209, 1079252, 1085860, 1292416, 1193821, 2139305, 1204889, 3181927, 1025176, 1024217, 1083428, 1043008, 1090043, 1041482, 1070685, 1927902, 1017839, 1257365, 1057244, 1008145, 2201813, 1456034, 1965977, 1431836, 1032645, 1043579, 1761056, 2030664, 1016300, 1007914, 1440589]","[2.98513126373291, 3.0743298530578613, 2.80869460105896, 3.2327494621276855, 3.0692873001098633, 3.2635254859924316, 2.6137471199035645, 3.2247061729431152, 2.8447656631469727, 3.3130319118499756, 2.9818408489227295, 2.8930673599243164, 3.0689022541046143, 2.911038398742676, 2.875030517578125, 2.920757293701172, 3.0630812644958496, 3.005885601043701, 2.932331085205078, 3.323197841644287, 3.1568524837493896, 2.9303455352783203, 3.20792818069458, 3.065086841583252, 2.8925058841705322, 2.6713004112243652, 3.4723286628723145, 3.2561264038085938, 2.9407541751861572, 3.003878355026245, 2.743748903274536, 3.561844825744629, 3.1843178272247314]",1167596
"[1047851, 1089521, 1082582, 1047138, 1070711, 1012561, 1085883, 1859140, 1119522, 1044547, 1059258, 1427825, 1038267, 1361258, 1931318, 1082518, 1067907, 1858410, 1084973]","[2.018517017364502, 2.8863043785095215, 2.261321544647217, 2.600583076477051, 2.4608211517333984, 2.7412495613098145, 2.3546957969665527, 2.915827512741089, 2.675443649291992, 2.870906352996826, 2.5929155349731445, 2.2774720191955566, 2.313969612121582, 2.5818135738372803, 2.1682209968566895, 2.3987789154052734, 2.491234302520752, 2.198235511779785, 2.300251007080078]",1168214
"[1322066, 1040771, 1424555, 1857446, 1030366, 1008732, 1947471, 1330009, 1337297, 1016063, 1067907, 1073708, 1032945, 1065970]","[3.1877102851867676, 3.2772724628448486, 3.18508243560791, 3.0718002319335938, 3.141028881072998, 3.175215721130371, 3.121539354324341, 2.9032182693481445, 3.2301182746887207, 3.1590027809143066, 3.7041683197021484, 3.314375638961792, 3.4662041664123535, 2.8543131351470947]",1168399
"[1082387, 1818347, 1052828, 1805514, 1086249, 1089517, 1009160, 2159470, 1763809, 1321789, 1082150, 1064828, 4112874, 1258490, 4011670]","[2.7317605018615723, 2.726475715637207, 2.2018206119537354, 2.540738344192505, 2.4661436080932617, 2.7686543464660645, 2.3840079307556152, 2.522665023803711, 2.422497272491455, 2.523123264312744, 2.627833843231201, 2.8849573135375977, 2.6948015689849854, 2.91495418548584, 2.708433151245117]",1169159
"[1770782, 3091349, 1856285, 1058234, 2240482, 3239824, 1458164, 1456597, 1255624, 1089517, 2034893, 1460313, 1786387, 1310164, 1051797, 1070851, 2294740, 3662594, 1089523]","[2.2698373794555664, 1.9556360244750977, 2.088195562362671, 2.1245028972625732, 2.2549614906311035, 2.468517780303955, 2.2663512229919434, 2.2339913845062256, 2.1748404502868652, 2.421023368835449, 2.5511374473571777, 2.040886878967285, 2.0823426246643066, 1.9261560440063477, 2.381969928741455, 2.3854856491088867, 1.9519617557525635, 2.1542930603027344, 2.5211970806121826]",1169320
"[1021847, 1007772, 1464716, 1291809, 3311009, 1981647, 1440089, 1004956, 1030052, 1089510, 1016523, 1030200, 1028270, 1072319, 1941301, 1029553, 1337303, 3191044, 1046209, 1016063, 1086249, 1028780, 1045818, 1008357, 1082162, 1090043]","[3.2004013061523438, 3.40590238571167, 2.8651015758514404, 3.488020658493042, 3.0864269733428955, 3.3991305828094482, 3.168058395385742, 3.0772032737731934, 3.66641902923584, 3.039691925048828, 3.0771923065185547, 3.2423839569091797, 3.237492561340332, 3.085676908493042, 3.237077236175537, 3.2963509559631348, 3.52337384223938, 3.56557035446167, 3.026174545288086, 3.182807683944702, 3.3298282623291016, 3.2945806980133057, 3.3478596210479736, 3.243445634841919, 3.277139663696289, 3.6800365447998047]",1170788
"[1004821, 2240482, 4886245, 1400705, 2123957, 1076045, 1089509, 1794620, 1947471, 1008145, 1255624, 1264579, 1078554]","[2.7091562747955322, 3.052389144897461, 2.7939183712005615, 2.9108433723449707, 2.387040138244629, 2.6701607704162598, 2.202678680419922, 3.1072165966033936, 2.8998119831085205, 2.9491472244262695, 2.754789352416992, 2.9683032035827637, 3.482309103012085]",1171707
"[1014533, 1474773, 1039487, 1082387, 1767388, 1337297, 1010362, 2584971, 1432596, 1082582, 1438461, 1419882, 1013380, 1003000, 1227838, 1025176, 1856285, 1068920, 1212893, 1089523, 1337303, 1008145, 1054889, 1021425, 1045818, 1220219, 1000856]","[2.8624815940856934, 3.052077293395996, 2.867976427078247, 2.9910922050476074, 3.5116829872131348, 2.567192316055298, 2.9299328327178955, 3.3244218826293945, 3.1664156913757324, 2.9934186935424805, 2.7648377418518066, 2.884561061859131, 2.515880584716797, 3.11268949508667, 2.9383487701416016, 2.9269394874572754, 3.0159974098205566, 2.9822163581848145, 3.0134193897247314, 3.3095483779907227, 2.9892327785491943, 3.1062870025634766, 2.6539106369018555, 2.678725242614746, 3.335319995880127, 2.895209312438965, 2.786240339279175]",1171755
"[1067907, 1041111, 1028916, 1046265, 1061977, 1080687, 1009393, 1020459, 1432596, 1011754, 1021847, 1029159, 1180102, 2062200, 2009825]","[3.5442237854003906, 3.420366048812866, 3.3284478187561035, 3.228334903717041, 3.3092381954193115, 3.155512571334839, 3.2130963802337646, 3.301751136779785, 3.50748348236084, 3.678304672241211, 3.3639700412750244, 3.1841275691986084, 3.4763498306274414, 3.3820436000823975, 2.7759957313537598]",1172689
"[1453210, 1006004, 1021847, 2133556, 2256039, 1040771, 1051363, 1035362, 1080687, 1426971, 2171321, 1361249, 1001193, 1470158, 1343089, 1794620, 1401425, 1016204, 1049189, 2052448, 1255625, 1002299, 1016003, 1079252]","[2.8511345386505127, 2.2493739128112793, 2.8352956771850586, 2.8531267642974854, 3.074955463409424, 2.5141711235046387, 2.866337537765503, 2.877532958984375, 2.78879451751709, 2.8934855461120605, 2.7930521965026855, 2.529561758041382, 2.838249444961548, 2.650552988052368, 3.2539477348327637, 2.652536392211914, 2.772749900817871, 2.396789073944092, 2.829289674758911, 2.3175950050354004, 2.8289172649383545, 2.8573317527770996, 2.7865400314331055, 2.6055827140808105]",1172961
"[1916726, 1031740, 1483522, 2243213, 2230208, 1015767, 2280027, 1075538, 1012242, 1981647, 1310164, 2129427, 2584971, 1085883, 1020459]","[3.0905184745788574, 2.566709518432617, 2.647221088409424, 3.6645264625549316, 3.279083490371704, 3.0592751502990723, 2.747889995574951, 2.9009857177734375, 2.8874120712280273, 2.6409380435943604, 2.6696348190307617, 3.0839245319366455, 2.989704132080078, 2.5848746299743652, 3.2749857902526855]",1174018
"[1069059, 1002299, 1456524, 1070851, 1068308, 1059258]","[2.5942156314849854, 2.5324149131774902, 2.160602569580078, 2.2324721813201904, 2.3026092052459717, 2.2907557487487793]",1174025
"[1040771, 3577218, 3246904, 1851385, 1056868]","[2.12202787399292, 2.0760931968688965, 2.5174930095672607, 2.1366331577301025, 2.717193603515625]",1174955
"[1037954, 1827374, 1004088, 1439216, 1050743, 1119522, 1075492, 1020670, 1346815, 1321017, 4238754, 1030366, 1033778, 2345727, 1035362, 1898609, 1964044, 1424741, 1918734]","[3.102400779724121, 3.261800765991211, 3.102539300918579, 3.5245139598846436, 3.663386583328247, 3.3973915576934814, 3.4145588874816895, 3.148747444152832, 3.5153934955596924, 3.237257480621338, 3.2209537029266357, 2.771972179412842, 3.0498178005218506, 2.9910712242126465, 3.0354020595550537, 3.0385313034057617, 3.1831037998199463, 3.040168285369873, 3.085176467895508]",1176594
"[1017143, 1786670, 1455933, 1012203, 1049522, 1089521, 1203426, 1007433, 1003000, 2250587, 1069685, 1033825, 1205370, 1052828, 1096790, 1770782, 1008145, 1400705, 1055976, 1948901, 2063819]","[3.617410182952881, 3.3110930919647217, 3.3996100425720215, 3.1767632961273193, 3.884939432144165, 3.8771824836730957, 3.7037720680236816, 3.297189474105835, 4.051136016845703, 3.7068257331848145, 3.542759656906128, 3.5738091468811035, 3.449313163757324, 3.366281032562256, 3.4222826957702637, 3.6200742721557617, 3.724381446838379, 3.6127467155456543, 3.438826084136963, 3.258483648300171, 3.8758394718170166]",1177306
"[1331571, 1072319, 1203426, 1032645, 1767945, 1061118, 1873231, 1066462, 1040771, 1046385, 1025176, 1050339, 1009160, 1452923, 1917972, 1046175, 2052448, 1389960, 2253753, 1319345, 1044547, 1043201, 1017143, 2030664]","[2.585364580154419, 2.582998275756836, 2.758181095123291, 3.0144906044006348, 2.29417085647583, 2.8691697120666504, 2.734584331512451, 2.4427075386047363, 2.5213613510131836, 2.6691927909851074, 2.6628899574279785, 2.623112201690674, 2.759275197982788, 2.494215965270996, 2.4532153606414795, 2.714139699935913, 2.4143123626708984, 2.9903383255004883, 2.4980671405792236, 2.7657017707824707, 2.9501657485961914, 2.5022597312927246, 2.6752371788024902, 2.670847177505493]",1178180
"[1015452, 1394433, 1089243, 1458164, 1283273, 1212080, 1255598, 1212152, 1848256, 3713327, 1035362, 1033825]","[2.7948572635650635, 2.6225521564483643, 2.9907050132751465, 2.8116703033447266, 2.452085018157959, 2.9903268814086914, 2.470238208770752, 2.7526135444641113, 2.777376890182495, 2.7588562965393066, 2.487582206726074, 2.572968006134033]",1179229
"[1065970, 1063190, 1361258, 1019428, 1007305, 1028916, 1389960, 1030052, 1082518, 1020670, 1436348, 1089243, 1012032]","[2.381101608276367, 2.8221349716186523, 3.0275378227233887, 3.0521910190582275, 3.322031259536743, 2.728757381439209, 3.260931968688965, 2.9807028770446777, 2.674124002456665, 2.9526615142822266, 2.3105111122131348, 3.1428489685058594, 2.62333083152771]",1179432
"[1767388, 3010133, 1596305, 3394338, 2067299, 1263399, 1063190, 1916726, 1439894, 1581547, 1827374, 1873268, 1031575, 1013001, 1026425, 2360269, 1049189, 2265995]","[3.1158580780029297, 2.6258726119995117, 2.970764636993408, 2.609555721282959, 2.445040464401245, 2.9953958988189697, 2.229243278503418, 2.9394431114196777, 2.5103588104248047, 2.682839870452881, 2.569406509399414, 2.865729808807373, 2.8069097995758057, 2.631667137145996, 2.67458176612854, 3.0667176246643066, 2.5842294692993164, 2.3318686485290527]",1181508
"[1084973, 1089512, 1012032, 2133556, 1056295, 1016063, 1201821, 1361263, 1057206, 1089511, 1426971, 1330009, 1003000, 1090043, 1040104, 1014278, 1070685, 1089521, 2257609, 1483522, 1152701, 1071794, 1075743]","[2.1964149475097656, 2.4307241439819336, 2.0100910663604736, 2.221804141998291, 2.6954033374786377, 2.3250927925109863, 2.2465577125549316, 2.382080078125, 2.2211837768554688, 2.269221305847168, 2.47235369682312, 2.1195664405822754, 2.5634655952453613, 2.431891679763794, 2.339506149291992, 2.072705030441284, 2.2735483646392822, 2.7073347568511963, 2.58359956741333, 2.2214958667755127, 2.614349842071533, 2.2129945755004883, 2.375084400177002]",1181878
"[1041482, 1007914, 1002898, 1794620, 1004992]","[3.6087920665740967, 3.517232894897461, 3.1511950492858887, 3.2290334701538086, 3.250216245651245]",1182392
"[2242467, 1043008, 1013225, 1007305, 1055976, 3140801, 1398395, 1044547, 1021615, 1141406, 1400705, 1279212, 4009552, 1014533, 2336093, 1025336, 4074636, 1078250, 1029553]","[2.9878129959106445, 3.116370677947998, 2.768315315246582, 3.3649933338165283, 3.09505558013916, 3.3385770320892334, 2.9694530963897705, 3.260221004486084, 3.493539333343506, 2.691314935684204, 2.6935079097747803, 2.9491357803344727, 3.058279037475586, 3.241224527359009, 3.2297873497009277, 2.8404622077941895, 2.7141573429107666, 2.9644923210144043, 2.9130773544311523]",1182703
"[1023045, 1027191, 1061563, 1396339, 1291809, 3394338, 2295324, 1032645, 2036345, 1039752, 2061644, 1884249, 1962923, 1001885, 1456524]","[2.1864161491394043, 2.923283100128174, 2.396968364715576, 2.6566081047058105, 2.212834596633911, 1.9943807125091553, 2.660733222961426, 2.371612548828125, 2.4380879402160645, 2.4911153316497803, 2.147681713104248, 2.0960636138916016, 2.0588691234588623, 2.2672433853149414, 2.360247850418091]",1185422
"[3080607, 1068920, 1433377, 1829226, 1059537, 1014578, 1476651, 2240482, 3608235, 1970428, 1914636, 1292416, 1001885, 1257365, 3335362, 1008189, 1939182, 1041616, 2214350]","[2.480442523956299, 2.6947033405303955, 2.228172779083252, 2.259756326675415, 2.1319053173065186, 2.7198293209075928, 2.4058265686035156, 2.3725671768188477, 2.2808361053466797, 2.60939359664917, 2.290179491043091, 2.4370369911193848, 2.154592514038086, 2.710658073425293, 2.6231014728546143, 2.285766839981079, 2.6116011142730713, 3.063683032989502, 2.2140274047851562]",1185955
"[1213546, 1089517, 1400705, 1090043, 1089243, 1082522, 1255288, 1064275, 1014533, 1205372, 1793132, 1012489, 1024197, 1058661]","[2.7520217895507812, 2.9434192180633545, 3.0542807579040527, 2.8614296913146973, 2.892174243927002, 2.938751697540283, 2.5711677074432373, 2.972330093383789, 2.9436657428741455, 2.9687654972076416, 2.817676305770874, 2.9463248252868652, 2.562201499938965, 2.7159132957458496]",1186290
"[1022238, 1082173, 1461903, 1011754, 1032581, 1024854, 1079440, 1213546, 1015452, 1022492, 1070851, 1422833, 1069071, 1072438, 1013001, 1039752, 1941301]","[3.5165188312530518, 3.3650898933410645, 3.590575933456421, 3.8403308391571045, 3.4515552520751953, 3.700584888458252, 3.554474353790283, 3.253164291381836, 3.614391803741455, 3.168060302734375, 3.571272850036621, 3.452620506286621, 2.9736812114715576, 4.20974063873291, 3.5721805095672607, 3.6967477798461914, 3.298480987548828]",1186667
"[1082407, 1013248, 1082334, 1368256, 1082154, 1052380, 1007334, 1080812, 2071404, 3642673, 1858576, 1794620, 1529893, 1043201, 1016523, 1086249, 1011662, 1596305, 1012747, 1041482, 1032945, 2256438, 1212893, 2161892, 3662594, 1062326, 1029111, 1082578, 1026425]","[2.415712356567383, 2.0897138118743896, 2.3945751190185547, 2.071402072906494, 2.808016777038574, 2.3306565284729004, 2.060168981552124, 2.029432773590088, 2.306638717651367, 2.3619778156280518, 2.3355512619018555, 2.4335408210754395, 2.5353171825408936, 2.2070889472961426, 2.301764965057373, 1.998713731765747, 1.9236786365509033, 2.649195432662964, 1.9092278480529785, 2.633441925048828, 2.539182186126709, 2.1356358528137207, 2.4100372791290283, 2.4754843711853027, 2.4337096214294434, 2.1943726539611816, 2.206547737121582, 2.5023903846740723, 2.5305910110473633]",1186830
"[3662594, 1045247, 1396339, 3860856]","[3.3945775032043457, 3.7261481285095215, 3.7982993125915527, 3.7634997367858887]",1187075
"[1424555, 1016523, 1083375, 4885241, 1388169, 2567698, 1012242, 1389960, 1030052, 2149655, 5363767, 1427788, 1058759, 2042966, 1013380, 1919201, 1764915, 5275059, 1082582, 1047138, 4742918, 1207819, 1009257, 1424741, 1013225]","[2.835735321044922, 2.841726779937744, 3.0674548149108887, 3.2520246505737305, 3.2671074867248535, 3.5424814224243164, 2.9327213764190674, 3.31317138671875, 3.4883604049682617, 3.097321033477783, 3.0483360290527344, 3.078115940093994, 3.397703170776367, 2.933783769607544, 2.639315128326416, 3.1907124519348145, 2.9556894302368164, 2.987290859222412, 3.264531135559082, 3.0849547386169434, 3.3457765579223633, 3.406064987182617, 3.2837982177734375, 2.895756244659424, 3.086963653564453]",1187901
"[1059419, 3009033, 1012561, 1418686, 1082406, 3006581, 1005918, 1914083, 3335362, 3187737, 1021193, 1776683, 1858410, 2032666]","[2.7596254348754883, 2.8605079650878906, 2.944526433944702, 2.6941494941711426, 3.448645830154419, 2.7172000408172607, 3.1216812133789062, 2.6485490798950195, 3.239649534225464, 3.3742482662200928, 3.1053969860076904, 2.7325634956359863, 2.613811731338501, 2.657381057739258]",1188345
"[1316622, 1529893]","[2.5531766414642334, 2.4663188457489014]",1189439
"[1083375, 1467333, 1205054, 1346815, 2130986, 2030664, 2063819, 1220219, 1474842, 3140801]","[4.076696872711182, 3.3720436096191406, 3.6096246242523193, 4.010603427886963, 3.6803226470947266, 3.5076091289520264, 4.028810024261475, 3.3008320331573486, 3.880486011505127, 3.9995415210723877]",1189724
"[1264579, 1096790, 1205370, 1255624, 1016523, 1200840, 1051193, 1192090, 2061644, 1152701, 1012637, 1019568, 1043008, 1059537, 1052380, 1141406, 1321017, 1008145, 1143694, 1007433, 1007305, 1013380, 1041482, 1014533, 1089510]","[3.172757863998413, 3.049039840698242, 2.868849277496338, 2.8275341987609863, 2.517533540725708, 3.2609896659851074, 2.7592947483062744, 3.501828908920288, 2.830967426300049, 3.0252959728240967, 3.2024922370910645, 3.2769923210144043, 3.598332405090332, 2.938960313796997, 2.9750924110412598, 2.9278364181518555, 3.244872570037842, 3.1944377422332764, 2.857529878616333, 3.051999568939209, 3.5854692459106445, 3.1645193099975586, 3.664616584777832, 2.9114508628845215, 3.00921630859375]",1190351
"[1067907, 1005521, 3013903, 1089243, 1433640, 3369600, 1322158, 1016063, 1082518, 1032645, 1073708, 2295163, 3642673, 1255598, 1424741, 1039487, 1310164, 1080544, 1009257, 1140727, 4011440]","[3.153654098510742, 3.0727171897888184, 2.8353958129882812, 3.0232133865356445, 2.9612226486206055, 3.377882957458496, 3.203307867050171, 2.902874708175659, 2.756241798400879, 3.1714415550231934, 2.850649356842041, 2.866057872772217, 3.0071544647216797, 3.0122220516204834, 2.8929500579833984, 3.1317102909088135, 2.9440841674804688, 2.696441173553467, 3.3463354110717773, 2.9616875648498535, 2.748349666595459]",1190803
