user_id,rec_list
1405380,"['1011754', '1012489', '1059419', '1017841', '1212893', '2326403', '1460313', '1043815', '1277981', '1033825']"
1406451,"['1007305', '1070441', '1439894', '1020670', '1017143', '1205370', '1019338', '1029791', '1039752', '1029159']"
1408393,"['1008145', '3033668', '1082406', '1440972', '1032645', '1082154', '1361264', '1204889', '2061644', '2295163']"
1408394,"['1427788', '4872671', '3995526', '3211779', '2339950', '3108829', '2980812', '2133556', '1439216', '1458192']"
1409703,"['1058759', '1047447', '2061644', '1382829', '1046265', '1917972', '1040771', '1027247', '1433659', '1034108']"
1410060,"['2382705', '1007914', '3259440', '1331571', '2250587', '4009552', '1440992', '1226062', '1052380', '1949338']"
1410510,"['1007914', '1400705', '1941558', '1075495', '1060779', '1312333', '1432422', '1058234', '1046265', '1009459']"
1411454,"['1072438', '2171321', '2336093', '1786670', '1102403', '3713327', '2160292', '1292416', '1079509', '1212152']"
1411553,"['1914078', '1047447', '1061118', '1011754', '1440972', '1056315', '1025753', '1863930', '1090043', '2143732']"
1412025,"['3211779', '2214350', '3140801', '2034893', '1008145', '1456034', '1948901', '4886245', '1082518', '3067169']"
1412909,"['1040211', '1063245', '1090043', '1058234', '1013502', '1018153', '1026425', '1026686', '1465324', '1046265']"
1413032,"['1041007', '1075743', '1011754', '1417905', '1020241', '1459149', '1012242', '2070844', '1400705', '1054685']"
1413727,"['1007305', '3181927', '1020241', '1070851', '1959786', '1068920', '2034893', '1467333', '1949338', '1083428']"
1413949,"['1041482', '1344548', '2036345', '1337303', '1440089', '2133556', '1209899', '2070012', '1002299', '3191044']"
1414190,"['3014576', '1949068', '1092149', '3103080', '1025721', '3394338', '2339950', '1963310', '1770782', '1180102']"
1415418,"['1028404', '1005918', '1041007', '3554154', '2139305', '1060779', '2171321', '2034893', '1330096', '2180619']"
1416960,"['2154960', '1066165', '1028409', '1433659', '1002299', '2280027', '1008145', '1059419', '1045466', '1151873']"
1416981,"['1039752', '2209098', '1794844', '1968643', '1292227', '2380307', '1049219', '1452923', '3010130', '1873231']"
1417723,"['1915337', '1028404', '2567698', '1316622', '2130986', '2171321', '1079252', '1012561', '1794620', '2271582']"
1418237,"['1471391', '1369777', '1467333', '2250587', '1439216', '1902628', '1026425', '1013380', '1388169', '1005918']"
1418566,"['1823349', '1007914', '1829226', '1054685', '1056733', '1009257', '2295163', '1061977', '1915536', '1431836']"
1418881,"['1005660', '1440972', '1040211', '2250587', '3646172', '2233893', '1863930', '1455933', '2053249', '1151873']"
1419067,"['1050743', '1002299', '2250587', '1068920', '1057244', '1396339', '1061563', '3274113', '1143694', '1022060']"
1419084,"['1083428', '1758767', '1003148', '1873231', '1203251', '1017841', '1082522', '2243692', '1082582', '1213546']"
1420865,"['1005660', '2243213', '4742918', '1033997', '1046492', '2282081', '1016806', '1204889', '1018577', '1322320']"
1420932,"['1024854', '1003000', '1212080', '1064682', '1035362', '1089518', '1316622', '1529893', '1914636', '1015452']"
1422548,"['2063819', '1009931', '1343089', '1059419', '2034893', '1039487', '3316422', '1021597', '1058234', '1082584']"
1424266,"['2243213', '2209098', '2160226', '3995526', '1915337', '1775691', '1903968', '1292416', '1082154', '1007334']"
1426160,"['1047447', '1316648', '1071241', '3266344', '1916726', '1070851', '1903968', '1851385', '1388169', '1064275']"
1426288,"['2033081', '1432596', '4010969', '1026425', '1023045', '1056733', '1316648', '1132956', '2256039', '1401425']"
1426366,"['1082406', '1082387', '1020459', '1020670', '1028409', '2256039', '2298149', '1948901', '1041007', '4885241']"
1427152,"['1013208', '1786670', '2363651', '2160292', '1292416', '1017143', '1529893', '2056749', '3644791', '1770782']"
1428232,"['1041007', '1005660', '1083375', '1071241', '1051797', '1053759', '1926103', '1070441', '1017143', '1077847']"
1429342,"['1027191', '1001885', '1015699', '1389960', '1041482', '1089243', '1044316', '1026425', '1017143', '1024217']"
1430458,"['1396339', '2209098', '1035146', '1433659', '2033081', '2295163', '1759860', '2034893', '2032117', '1025176']"
1431574,"['1027191', '1059937', '1424373', '1458164', '1003284', '1214898', '1056461', '1482200', '1088581', '1021847']"
1432250,"['1432596', '1080370', '1948502', '1001136', '1043201', '1082518', '3598313', '1926700', '1367458', '3610550']"
1432325,"['1047447', '1070441', '2250587', '1082584', '1040211', '1322248', '1084336', '1025753', '1770782', '1020459']"
1433566,"['1015403', '1049522', '3713327', '1949068', '1941301', '2256039', '1000323', '1023048', '1039752', '1008145']"
1434151,"['1261153', '1863930', '1009257', '3259440', '1023045', '1026686', '1794620', '1853785', '1045818', '1026425']"
1434290,"['1481371', '1007305', '3646172', '3140801', '1012561', '1009257', '1228110', '1082578', '3066477', '3151990']"
1434687,"['1083428', '1026674', '3010133', '1039487', '2061644', '1949925', '2339950', '1030470', '1032945', '1082138']"
1434840,"['1041482', '1040211', '1075538', '1007305', '1032645', '1071241', '1857446', '2265312', '1873231', '1032581']"
1434947,"['2567698', '1731370', '1844629', '5363767', '1015699', '4885241', '2297697', '1082154', '1026425', '1009257']"
1435341,"['1056733', '1032945', '1045247', '1084336', '1529893', '1039752', '1029159', '1046265', '1016003', '1020959']"
1435780,"['1013225', '1823349', '1046385', '2250587', '1227838', '1002898', '2280027', '1037954', '1016486', '1441869']"
1436123,"['1474688', '3009821', '1022060', '1041482', '1045818', '1012561', '2253642', '1422833', '1076045', '1337297']"
1437497,"['1440589', '1474688', '1581547', '1070851', '1364773', '1000856', '1212893', '1082407', '1370274', '1040771']"
1438681,"['1041007', '1060068', '1049354', '1049190', '1039487', '1937357', '1882933', '1068308', '1255625', '1337297']"
1438693,"['1440589', '1084973', '1084336', '2170629', '1898609', '1035326', '1959786', '1927782', '1045466', '1965977']"
1439032,"['1424694', '1902628', '1021847', '1474688', '3246904', '2082194', '1077847', '2250587', '1089523', '1059112']"
1439661,"['1019568', '1007305', '1014561', '1449348', '1949068', '1016003', '1073708', '2118032', '1030200', '1033825']"
1439715,"['1007914', '1007305', '1427788', '1082398', '1031741', '1040211', '1021193', '1046172', '1794620', '1090043']"
1440407,"['1389960', '1056868', '3713327', '1863930', '1002299', '1581547', '3813669', '3616310', '1792668', '1022238']"
1444264,"['1020459', '1192090', '1939182', '1044203', '1903968', '1008145', '1844629', '2042063', '1465324', '1581547']"
1444414,"['2363651', '1794620', '1041007', '1039752', '1085021', '1292416', '1485225', '1032645', '1066462', '1440345']"
1444616,"['3335362', '1077497', '1805514', '1012561', '3151990', '2035162', '2062200', '2295163', '1058679', '1004821']"
1445510,"['1082387', '1082406', '1025753', '1264579', '1067907', '1014533', '1851385', '1060117', '1275608', '1041482']"
1445944,"['3274182', '1013416', '1400705', '1087145', '1433640', '1529893', '1005521', '3662594', '1029159', '3608170']"
1446205,"['3608208', '1455933', '1361264', '1068920', '4011440', '1023045', '1073708', '1084336', '1396339', '1061118']"
1450368,"['1346815', '3010133', '1902628', '1082334', '1981647', '1485495', '1087145', '1066462', '2250587', '1065970']"
1451560,"['2082194', '3009033', '1082406', '1015584', '1873231', '1059419', '1075743', '1039752', '1529893', '1456034']"
1451641,"['3369600', '1028404', '1030052', '1283273', '1464716', '1999037', '2339950', '1394536', '1474688', '1921479']"
1452191,"['1003000', '1046265', '1975797', '2256039', '1064275', '1085860', '1058661', '1030469', '1382836', '1012489']"
1453808,"['3211779', '3259440', '1780565', '1041007', '3140801', '1040211', '2980812', '2143732', '2297706', '1873231']"
1453924,"['1084336', '1030052', '1283273', '1039752', '1794620', '1051797', '1963310', '1029159', '1856285', '1016523']"
1453980,"['1015403', '4885241', '1214898', '1449351', '1389960', '1001885', '1029159', '1767388', '1046265', '1015584']"
1454018,"['2082194', '1084082', '1882933', '1255625', '1025753', '3012517', '1031741', '1036684', '1461903', '1046172']"
1455108,"['1049522', '1892491', '1281622', '1030200', '1456597', '1020670', '1794202', '1322320', '1082154', '1056023']"
1457333,"['1086249', '1045818', '1036274', '1063245', '1067907', '1082387', '1028780', '1892491', '1010362', '1009160']"
1457526,"['1316648', '1529893', '1263399', '1080370', '1082154', '1794620', '1020670', '1043008', '1318427', '3111928']"
1458339,"['1316648', '1085860', '2139305', '1228110', '2035179', '1015699', '1000534', '1003284', '1017841', '1019568']"
1458942,"['2143732', '1089521', '1043008', '1036490', '1082399', '1926700', '1018153', '1029111', '1141406', '1046385']"
1461395,"['1068920', '1016003', '3786755', '1016486', '1021193', '1959786', '1201821', '2123957', '1483522', '1458192']"
1462650,"['1322158', '1261153', '3995526', '3506871', '1041007', '2295324', '1035477', '1039752', '1050175', '1084973']"
1462744,"['1061977', '2567919', '1061118', '3010133', '1803022', '1292416', '1058234', '1014578', '2194123', '2056749']"
1463306,"['1017143', '1032581', '2033081', '2070012', '1346815', '1442680', '1456524', '1082150', '1703544', '1205370']"
1463587,"['1394364', '2139305', '1015452', '1082387', '1074841', '1432596', '1161852', '1096790', '1465324', '1321017']"
1464407,"['1089243', '1485224', '1044547', '1057244', '1040211', '2360269', '1058759', '1449348', '1440589', '1061977']"
1464810,"['3181927', '1061118', '1082154', '3211779', '3274113', '2297697', '3615061', '1212453', '1040771', '4171951']"
1464973,"['1084336', '1063245', '2340955', '1008145', '1770782', '1009160', '1030153', '1039752', '1330009', '1453210']"
1466340,"['1481371', '1006560', '1827702', '1474688', '1070851', '1418686', '1001896', '1079440', '1028409', '1046385']"
1466423,"['1939182', '1003078', '1083428', '1056733', '1212453', '1024217', '1088065', '2062430', '1205372', '1045926']"
1466669,"['1024854', '1021193', '3506871', '3860856', '3394338', '1440089', '1914572', '1818347', '1049189', '1914083']"
1467544,"['1009257', '1394433', '1485495', '1071241', '1459149', '1003078', '1040771', '1013129', '1066462', '3088496']"
1468405,"['1312333', '2149655', '2339950', '1006004', '2295163', '1074841', '1914572', '1321018', '1080812', '3290010']"
1468879,"['1030052', '1863930', '1767388', '1139726', '1180102', '1770782', '1056733', '1021847', '1046265', '1467333']"
1468896,"['2567698', '1228110', '1041482', '1917078', '1008357', '2129427', '1028270', '1044663', '1856285', '1220219']"
1471087,"['1051797', '1053759', '1008145', '2348372', '1082150', '1455933', '1011754', '1456034', '1084336', '1044203']"
1473233,"['1056315', '1007305', '3140801', '3316422', '1040211', '1432596', '1002299', '1937939', '1052380', '1008145']"
1475299,"['1919201', '2971734', '3259440', '1030052', '2143732', '2159470', '1424694', '2131415', '1369776', '1019431']"
1476579,"['4010969', '2584971', '1002299', '1071241', '1878708', '1077497', '4886245', '1424741', '1084336', '1212893']"
1476876,"['1082578', '2131415', '1369776', '1440589', '3713327', '1868896', '2242467', '1394253', '1180102', '1016300']"
1479992,"['1037602', '1040211', '1027191', '1045818', '1398395', '1858576', '1084336', '1019568', '1141406', '1000482']"
1480453,"['3162513', '1009257', '1028404', '1090043', '2256039', '2297706', '1016003', '1012561', '1039487', '1794202']"
1480546,"['2971734', '1082387', '1346815', '3103080', '1082154', '1369777', '1361264', '1079440', '1021273', '1018153']"
1480744,"['1440468', '1083428', '1401840', '1055976', '1369777', '1035477', '1040211', '1017841', '1212893', '1481362']"
1482115,"['2971734', '2143732', '1044547', '2053249', '3426869', '1089511', '1070851', '3181927', '2336093', '1469051']"
1482379,"['1862115', '3000997', '1019428', '1061118', '3646172', '3274113', '1981355', '1002299', '1045818', '1007334']"
1482749,"['1089521', '3259440', '3995526', '1207819', '1044547', '1417905', '1025753', '1212893', '1770782', '1082154']"
1484677,"['1781120', '3124525', '1461903', '2360269', '1041616', '4872671', '2282081', '1458186', '1474773', '1013208']"
1485676,"['1071241', '1067907', '2160226', '1030052', '1046265', '1010464', '1794844', '1369777', '1364773', '1823349']"
1485730,"['1045818', '1056461', '1009257', '1043008', '1441869', '2053249', '1001193', '1803022', '1862115', '1012242']"
1486331,"['1025753', '1396339', '1084336', '1417905', '1083477', '1083428', '1180102', '1389960', '1369777', '1082162']"
1486607,"['1431779', '1258490', '1023045', '1321018', '1867642', '1020459', '1036274', '1047138', '1026674', '1050339']"
1486853,"['1007305', '2070012', '1044547', '3316422', '1033190', '1019568', '1026317', '2295163', '1863930', '1084336']"
1487065,"['1012611', '1035326', '2154960', '1005918', '1401161', '1775691', '3326892', '1419882', '2131415', '2297697']"
1487630,"['1007305', '1009257', '1458164', '4238362', '2139305', '2154960', '1008357', '1090043', '1002299', '4886245']"
1487760,"['2160226', '1089523', '1089512', '1071241', '1089517', '1008357', '1005521', '1803022', '1212894', '1767945']"
1487971,"['1007914', '3392046', '3259440', '2032117', '1082387', '1047447', '1049354', '1439216', '3102324', '3335362']"
1489455,"['1006073', '2194123', '2250587', '1056733', '2256039', '1780565', '3010130', '1927902', '1016204', '2042966']"
1489463,"['2160226', '1007305', '1343089', '1032645', '3995526', '2256039', '1056868', '1013208', '1085860', '1012203']"
1491071,"['1396339', '1090043', '2250587', '1358873', '1040771', '2143732', '1803022', '1346815', '1057601', '1046265']"
1491428,"['2295324', '1440468', '2567698', '1084336', '2042966', '2161892', '1394433', '2030664', '1041616', '2294993']"
1494167,"['1292416', '3187737', '1192090', '1044203', '1029553', '1421921', '1089511', '3162527', '1867064', '1069685']"
1496247,"['1432596', '1060068', '1119522', '2240482', '1036274', '1056868', '1003148', '1255625', '3033668', '1008189']"
1496436,"['2567698', '1008988', '1939182', '1161852', '1781120', '5363767', '1020241', '1485224', '1186392', '1009931']"
1496881,"['4238362', '1007914', '1917078', '2035179', '1025723', '1043579', '1006113', '1794620', '1017841', '1047719']"
1499612,"['1036274', '2034893', '2131415', '1025176', '2042966', '2284311', '1046175', '1056733', '2339950', '3369600']"
1499761,"['1440972', '3860856', '1023048', '1064275', '2339950', '1465324', '1400705', '3609132', '1440089', '2062200']"
1500701,"['1017841', '1013416', '1949068', '1012611', '1022238', '1084973', '1417905', '1029791', '1465324', '1255288']"
1501154,"['1440589', '1084973', '1063245', '3108829', '1767388', '1082154', '1321018', '1080309', '1046385', '1024197']"
1501360,"['1089512', '1007305', '3187737', '1012611', '1002299', '1449348', '4872671', '1803022', '1047719', '1082518']"
1502044,"['1200840', '1481371', '1937357', '1009257', '1055976', '1049219', '1068308', '1143694', '1581547', '1203244']"
1502950,"['1818347', '1440972', '2160226', '1075492', '1020961', '2082194', '1903968', '1263399', '1009459', '1200840']"
1503330,"['3259440', '1009257', '1020459', '1322158', '4009552', '1781300', '1441241', '1061563', '1092335', '1046209']"
1504223,"['1207819', '1082387', '1024854', '1015403', '1015584', '1061118', '1023045', '1200840', '2143304', '1203426']"
